Employee ID,First Name,Last Name,Age,Gender,DOB,Date Joined,Date Resigned,Department,Salary,Performance level
849,Valerie,Reed,66,Decline to comment,4/2/1992,12/2/2023,1/10/2027,IT,198369,Below
850,David,Ruiz,27,M,7/3/1997,6/23/2023,1/8/2026,Marketing,102282,Exceeds
851,Cody,Brandy,27,M,1/17/1952,12/1/2021,1/3/2025,Finance,6354,Meets
852,Jennifer,Murray,64,F,9/14/1934,12/2/2023,4/15/2025,Engineering,66292,Needs Improvement
853,Mary ,Brown ,40,N/A,10/31/1973,12/2/2023,11/6/2027,Finance,189274,Exceeds
854,Robert,Kane,88,F,1/16/1936,5/4/2020,6/13/2023,Operations,125474,Exceeds
855,Amanda,Floyd,59,N/A,6/24/1987,5/1/2020,5/16/2021,Marketing,85590,Meets
856,Kayla,Oneal ,38,M,10/1/1973,12/2/2023,5/2/2024,Sales,188896,Needs Improvement
857,Veronica,Reid,45,M,8/30/1908,7/21/2023,10/7/2026,Marketing,110103,Meets
858,Lauren,Alexander,31,F,4/3/1912,6/15/2021,3/28/2022,Operations,62817,Below
859,Henry,Thomas ,40,F,7/4/1926,11/11/2021,10/28/2024,Finance,6936,Exceeds
860,Gerald,Hall,18,F,1/3/1924,10/6/2023,12/8/2023,Engineering,187403,Below
861,Emily,Sullivan,66,F,12/4/2007,10/5/2021,5/15/2024,Sales,120465,Outstanding
862,Scott,Beasley,37,M,NULL,1/26/2021,10/20/2022,IT,59074,Exceeds
863,Edward ,West,32,Decline to comment,10/15/1984,12/2/2023,12/14/2026,Sales,171948,Outstanding
864,Carol,Becker,52,F,3/4/2012,8/16/2021,6/29/2023,HR,69929,Needs Improvement
865,Kyle,Joseph,65,M,6/11/1933,1/26/2022,9/12/2023,HR,122203,Needs Improvement
866,Elizabeth,Sherman,53,F,7/9/1971,9/2/2023,2/8/2027,IT,8319,Outstanding
867,Stacy,Hancock,32,M,6/1/1992,7/24/2021,5/18/2023,Engineering,169379,Outstanding
868,Mary,Guzman,37,M,NULL,9/5/2023,7/24/2026,HR,140764,Exceeds
869,Nicole,Castillo,62,F,12/19/2003,12/2/2023,8/1/2027,Customer Service,69028,Meets
870,Sheryl,Mason,55,F,NULL,12/2/2023,9/23/2025,HR,192889,Outstanding
871,Christopher,Hicks,22,F,8/21/1989,8/18/2021,2/1/2022,HR,165577,Needs Improvement
872,Debra,Debbie,21,Decline to comment,10/8/1946,9/17/2020,8/20/2023,IT,161844,Outstanding
873,Larry,Tate,29,M,12/17/1945,8/18/2022,12/5/2022,Operations,109126,Exceeds
874,Michael,Murphy,18,F,7/3/2006,2/8/2020,9/10/2023,Operations,145551,Needs Improvement
875,Danny,Valdez ,43,M,9/9/2005,6/15/2023,11/23/2024,Customer Service,57001,Meets
876,John,Gonzales,47,F,4/19/2017,7/7/2022,2/15/2023,Sales,40986,Meets
877,Barbara,Payne,27,N/A,1/21/1914,3/27/2020,12/3/2023,Marketing,150545,Outstanding
878,Thomas,Lopez,32,N/A,8/28/1976,8/4/2020,9/28/2020,Engineering,108652,Exceeds
879,Natalie,Obrien,24,F,NULL,12/2/2023,4/2/2027,Marketing,115419,Exceeds
880,Thomas,Meyer,52,Decline to comment,1/28/1992,8/4/2023,2/8/2025,Marketing,128684,Below
881,Jamie,Smith,51,F,4/22/1974,5/5/2021,9/7/2021,Engineering,45403,Outstanding
882,Daniel,Hunter,47,M,8/4/2002,5/5/2021,9/18/2021,Marketing,92762,Outstanding
883,Nathan,Davis,58,M,4/6/1972,2/19/2023,8/18/2025,HR,93551,Exceeds
884,Danielle ,Boyer,53,F,10/28/1935,12/2/2023,11/26/2024,Engineering,174210,Needs Improvement
885,Jennifer,Thomas,37,M,10/27/2017,4/29/2023,10/15/2026,Marketing,76087,Meets
886,Ian,Murphy,28,F,11/16/1958,10/27/2022,9/30/2024,HR,176046,Exceeds
887,Danielle,Sweeney,65,F,7/20/2016,1/25/2020,1/29/2021,Finance,10090,Outstanding
888,Melissa,Miller,30,F,NULL,8/27/2020,12/21/2020,Customer Service,179236,Below
889,Robert,Long,51,F,10/12/1969,6/21/2023,1/21/2027,Customer Service,105986,Meets
890,Charles,Bond,21,F,5/25/1986,9/29/2023,2/4/2025,Operations,33033,Outstanding
891,Brooke ,Kim,69,F,10/24/1999,3/4/2020,7/20/2023,HR,145472,Meets
892,Reginald,Hill,36,F,2/17/1914,12/2/2023,4/1/2026,Customer Service,82486,Outstanding
893,Ray,Soto,24,M,8/4/1962,12/2/2023,5/25/2025,Operations,196222,Needs Improvement
894,Sandra,Aguilar,31,M,2/5/2011,1/21/2022,11/13/2023,Customer Service,68537,Needs Improvement
895,Tonya,Combs,42,M,5/2/1913,5/27/2021,10/2/2021,Finance,134830,Needs Improvement
896,Brianna,Owen,110,F,3/1/1914,10/27/2023,5/1/2026,HR,183812,Below
897,Charles,Hayden,62,F,9/29/1941,10/17/2023,9/15/2027,Sales,191631,Needs Improvement
898,Eric,Johnson,43,M,12/5/1963,12/1/2022,4/8/2025,Engineering,188894,Meets
899,Zachary,Guzman,55,F,12/14/2011,12/9/2022,12/7/2023,HR,90802,Needs Improvement
900,Kimberly,Martin,33,F,5/6/1979,12/2/2023,6/30/2025,Sales,122140,Exceeds
901,Monica,Watkins,61,N/A,12/12/1939,2/8/2022,10/21/2024,Marketing,63769,Needs Improvement
902,Michelle,Cain,67,N/A,9/22/1917,4/16/2020,2/17/2021,Finance,114256,Outstanding
903,Spencer,Miller,49,M,1/23/1981,4/29/2022,5/27/2024,Operations,8367,Exceeds
904,Joseph,Evans,39,M,NULL,12/2/2023,6/23/2027,Customer Service,124520,Needs Improvement
905,Robert,Kim,51,M,11/13/1999,2/19/2023,4/24/2025,Operations,156278,Needs Improvement
906,Russell,Gardner,31,M,2/18/1930,7/22/2020,7/27/2022,Finance,83969,Meets
907,Duane ,Cameron,20,M,7/20/2016,3/14/2021,11/27/2021,IT,192164,Needs Improvement
908,Julie,Mitchell,24,M,9/13/1923,11/21/2021,9/22/2022,IT,147923,Needs Improvement
909,Kyle ,Lawson,23,M,NULL,12/9/2023,2/6/2024,IT,164942,Meets
910,James,Clark,64,M,9/18/1953,12/2/2023,9/1/2026,Sales,123998,Below
911,Tiffany,Walton,47,F,5/21/1982,10/11/2021,5/6/2023,Sales,43827,Exceeds
912,Taylor,Young,34,M,4/5/2008,1/15/2021,10/21/2023,Marketing,160713,Meets
913,Tom,Cox,25,N/A,4/30/1998,4/8/2020,10/1/2023,HR,159765,Meets
914,Richard,Baker,33,F,9/11/2017,1/29/2020,2/8/2021,Marketing,95950,Meets
915,Brenda ,Burke,57,F,NULL,12/2/2023,11/15/2027,HR,68245,Needs Improvement
916,Nicholas ,Williamson,43,N/A,11/9/1971,12/2/2023,10/15/2024,Marketing,95805,Exceeds
917,Craig,Johnson ,61,M,10/25/1925,1/1/2023,4/11/2026,Customer Service,14545,Meets
918,Devin,Smith ,66,F,8/11/1988,12/2/2023,3/18/2027,HR,104415,Below
919,Michael,Brooks,70,M,NULL,3/11/2020,8/12/2023,Customer Service,170047,Exceeds
920,Noah,Ward,31,M,10/27/1935,6/4/2022,2/24/2026,Engineering,155888,Meets
921,Elizabeth,Diaz,70,M,6/13/1909,2/20/2023,7/2/2023,IT,118632,Meets
922,Marcus,Young,24,M,12/14/2000,8/30/2022,3/19/2023,Finance,9066,Needs Improvement
923,Ricky,Espinoza,39,F,11/8/2002,5/31/2022,8/13/2025,HR,8915,Below
924,Marilyn,Pittman,21,M,12/20/1911,7/5/2020,6/1/2021,Engineering,172493,Meets
925,Rachel,Wallace,18,Decline to comment,2/13/1956,8/23/2021,12/10/2023,Customer Service,48562,Below
926,Manuel,Winters,40,M,11/7/1986,12/21/2021,3/8/2025,Marketing,96953,Exceeds
927,Kelsey,Stephenson,40,F,3/3/1964,3/26/2020,12/6/2020,Finance,78024,Meets
928,Rebecca,Stevens,34,F,5/15/1997,5/1/2021,10/13/2021,HR,96634,Below
929,Joy,Myers,66,M,12/2/1983,3/30/2023,12/10/2024,HR,40405,Outstanding
930,Hannah,Lopez,68,F,2/23/1942,12/2/2023,1/27/2025,Finance,134510,Meets
931,Christian,Short,64,M,1/20/1915,11/20/2023,5/7/2024,Sales,175052,Exceeds
932,Christopher,Davidson,32,F,6/1/1992,7/7/2023,9/1/2023,Finance,99446,Outstanding
933,Stephen,Lewis,62,M,2/13/1943,12/2/2023,11/2/2027,HR,192511,Needs Improvement
934,Robert,Brown,57,M,10/10/1967,5/1/2023,9/3/2025,Customer Service,133211,Exceeds
935,Anthony,Doyle,30,F,7/13/1948,12/2/2023,4/29/2027,Customer Service,147658,Outstanding
936,Nathan,Duncan,70,Decline to comment,7/21/1911,1/13/2023,3/16/2024,HR,166079,Meets
937,Michael,Daniel,36,M,6/7/1912,4/18/2022,9/4/2025,Sales,12607,Needs Improvement
938,Leah,Miller,64,M,3/14/1987,12/29/2020,8/3/2023,HR,121412,Below
939,James,Grant,70,F,4/14/1918,12/2/2023,2/14/2027,Marketing,15840,Meets
940,Bernard,Hart,38,M,7/12/1991,9/7/2021,3/3/2022,IT,93304,Exceeds
941,Hannah,Ayala,70,M,1/3/1954,12/2/2023,2/28/2026,Engineering,152808,Exceeds
942,Samuel,Kane ,37,M,4/29/1970,12/2/2023,1/13/2028,Finance,136842,Outstanding
943,Julie ,Owens,40,F,12/28/1968,4/14/2020,12/21/2023,Operations,120433,Below
944,Glenn,Lopez,57,M,1/2/1938,12/29/2020,5/5/2024,Operations,116198,Below
945,James,Caldwell,65,N/A,1/30/1971,12/2/2023,12/14/2025,Operations,60949,Exceeds
946,Angela,Williams,63,F,6/1/1979,5/18/2022,3/2/2023,HR,94784,Outstanding
947,Richard,Willis,52,Decline to comment,9/25/2020,12/2/2023,6/11/2026,Sales,109349,Outstanding
948,Andrea ,Perry,69,M,6/23/1922,4/29/2021,1/7/2025,Engineering,42454,Below
949,Jessica,Perez,49,M,4/29/1967,10/12/2021,1/9/2025,Marketing,180118,Outstanding
950,Megan,Watson,47,F,10/30/1922,2/7/2023,9/17/2024,IT,181646,Exceeds
951,Tracy,Zamora,22,M,7/20/2002,12/2/2023,2/3/2026,Marketing,195041,Meets
952,James,Young,62,F,8/28/1994,11/21/2023,8/31/2026,Sales,192546,Needs Improvement
953,Brian,Reeves,38,F,9/14/1917,8/12/2022,10/7/2024,Operations,72971,Meets
954,Denise ,Ray,39,M,10/25/1988,2/22/2020,12/20/2020,Sales,97677,Below
955,Heather,Harrell,32,N/A,9/7/2001,12/2/2023,7/30/2027,Sales,91527,Outstanding
956,Anthony,Vargas,86,N/A,9/21/1938,2/19/2021,3/26/2022,Customer Service,69422,Meets
957,Mark,Jones,18,N/A,10/1/1910,11/11/2023,7/5/2027,Engineering,53247,Exceeds
958,Kenneth,Gregory,50,M,12/20/1974,6/6/2022,6/3/2023,HR,13047,Meets
959,Stanley,Jackson,68,M,12/29/1980,12/2/2023,3/20/2027,HR,100001,Meets
960,Robertson,Ramos,24,M,12/17/1989,6/9/2021,1/12/2023,IT,182621,Meets
961,Deborah,Price,57,N/A,1/26/1973,9/29/2022,7/17/2026,IT,112564,Below
962,Kathy,Fisher,69,F,3/5/2001,10/15/2021,3/1/2023,Finance,74638,Outstanding
963,Bethany,Edwards,35,N/A,11/13/1996,12/22/2022,5/17/2024,Sales,92191,Below
964,Barbara,Curry,40,M,2/18/1919,8/24/2021,9/17/2023,Customer Service,85719,Exceeds
965,Zachary,Moore,61,F,2/15/2006,1/10/2021,10/16/2021,Marketing,123617,Meets
966,William,Caldwell,65,M,5/10/1988,12/2/2023,2/4/2028,Engineering,131800,Meets
967,Susan,Wyatt,39,F,NULL,6/26/2020,11/27/2022,Customer Service,113330,Exceeds
968,Kelly,Rodriguez,51,M,11/10/2011,9/14/2021,10/20/2023,Finance,90407,Outstanding
969,Allison,Ruiz,47,F,12/18/2022,6/6/2021,6/5/2023,HR,119627,Needs Improvement
970,Rebecca,Beard,39,F,NULL,10/21/2020,12/14/2020,Operations,11288,Outstanding
971,Julia ,Lawson,22,F,NULL,9/8/2022,5/14/2024,Customer Service,157222,Needs Improvement
972,Jennifer ,Williams,18,M,10/19/1953,12/2/2023,7/28/2025,IT,156997,Below
973,Mendez,Alvarez,53,F,4/4/1935,9/23/2022,8/24/2024,Marketing,15858,Below
974,Connie ,Dixon,34,F,4/14/2022,2/4/2023,7/18/2025,Sales,56210,Outstanding
975,Frank,Chen,27,F,7/23/1915,12/24/2020,1/24/2024,IT,128220,Outstanding
976,Theresa,Cruz,20,F,4/15/1968,3/22/2020,11/23/2021,Sales,59811,Outstanding
977,Kathleen,Cooper,63,F,4/21/1945,9/29/2021,2/15/2023,Engineering,91643,Meets
978,Michael,Shannon,27,F,8/11/1909,8/22/2023,8/7/2027,Sales,83161,Exceeds
979,Erica,Hobbs,19,F,9/1/2010,7/9/2020,6/10/2024,Operations,109432,Outstanding
980,Dominic,Owens,68,F,8/27/1956,10/15/2022,1/21/2026,Sales,11156,Outstanding
981,Keith,Stephens,64,M,3/18/1960,4/18/2023,8/25/2026,Marketing,192423,Needs Improvement
982,Kimberly,Mcdonald,44,F,8/15/1916,3/31/2021,3/26/2023,IT,71911,Below
983,Marisa,Sanders,53,M,4/20/1941,2/5/2023,2/23/2024,Engineering,14649,Outstanding
984,Tiffany,Hanson,45,M,6/8/1984,6/18/2022,2/12/2023,IT,48494,Exceeds
985,Max,Campbell ,32,M,12/30/1940,2/13/2020,9/5/2021,Customer Service,14565,Outstanding
986,Thomas,Mendez,55,F,6/16/1984,12/23/2022,12/19/2023,Sales,144853,Exceeds
987,Jennifer,Friedman,24,M,9/22/1935,6/12/2022,2/3/2026,HR,40850,Below
988,Sullivan,Morgan,27,F,7/1/1917,1/21/2020,5/28/2021,Sales,195930,Meets
989,Ethan,Pitts,48,M,12/14/1948,3/25/2023,11/10/2023,HR,190247,Outstanding
990,Lisa,Lynch,31,F,11/9/1946,7/26/2022,1/1/2023,Engineering,163636,Meets
991,Elizabeth,Michael,68,Decline to comment,3/31/2000,8/17/2022,5/21/2025,Engineering,157486,Needs Improvement
992,Henry,Berry,52,F,8/16/1960,12/2/2023,9/4/2027,IT,42710,Needs Improvement
993,Alan,Dunn,45,F,11/10/2022,5/24/2023,7/30/2024,Sales,133615,Exceeds
994,Ralph,Perry,44,M,11/1/1953,12/2/2023,12/13/2024,Customer Service,158779,Below
995,Jim,Mendoza,30,F,12/20/1939,5/25/2023,10/13/2023,Finance,32691,Below
996,Heather,Salazar,66,M,NULL,3/15/2022,4/24/2024,IT,108230,Outstanding
997,Matthew,Lowery ,48,N/A,4/24/1972,12/2/2023,3/3/2027,Finance,5777,Meets
998,Martin,Danny,63,M,5/21/1951,8/13/2020,9/28/2023,IT,110772,Needs Improvement
999,Shelby,Mata,19,M,11/23/1985,8/5/2020,9/24/2023,IT,164747,Exceeds
1000,Vincent,Lambert,48,F,4/2/1950,10/28/2021,12/24/2022,HR,53803,Exceeds
